chr1	90766859	-
chr1	90958132	-
chr1	91128943	+
chr1	91117321	+
chr1	91362403	+
chr1	91932748	-
chr1	93015455	-
chr1	93705390	-
chr1	93405939	-
chr1	93621975	+
chr1	93852173	+
chr1	97059448	-
chr1	96818783	-
chr1	96906175	-
chr1	98509379	+
chr1	98031122	-
chr1	97821093	-
chr1	97643901	-
chr1	97792970	+
chr1	100485941	+
chr1	105518421	-
chr1	106152624	-
chr1	106394244	+
chr1	106538178	-
chr1	118834060	-
chr1	119658092	-
chr1	119923518	-
chr1	120063531	+
chr1	121120974	+
chr1	121506459	+
chr1	125595683	+
chr1	125913635	-
chr1	127804836	+
chr1	127482971	+
chr1	127490341	-
chr1	127954185	-
chr1	128237734	+
chr1	128284763	-
chr1	130388527	-
chr1	130814739	+
chr1	130670201	-
chr1	131285250	-
chr1	131176409	-
chr1	132509424	-
chr1	132564689	-
chr1	132940004	+
chr1	132257381	+
chr1	132356314	-
chr1	133303434	+
chr1	134490872	+
chr1	134749416	+
chr1	134346096	-
chr1	135145319	+
chr1	134765942	-
chr1	134632877	+
chr1	134986352	-
chr1	135382314	-
chr1	135434579	-
chr1	136725727	+
chr1	138289461	+
chr1	138062858	-
chr1	138640094	-
chr1	139176041	+
chr1	139198253	-
chr1	138484713	-
chr1	140085854	-
chr1	139697918	-
chr1	139810291	-
chr1	140570175	-
chr1	143807465	+
chr1	150076660	-
chr1	150320680	-
chr1	150562501	-
chr1	151719346	+
chr1	151367698	-
chr1	151822327	+
chr1	152836989	+
chr1	152517529	-
chr1	152510694	+
chr1	153455757	-
chr1	153218921	-
chr1	154392518	-
chr1	156075955	-
chr1	155275656	-
chr1	155587793	+
chr1	155701693	-
chr1	155687232	+
chr1	156804165	-
chr1	156649618	+
chr1	157568423	+
chr1	157420235	+
chr1	159347579	+
chr1	158691785	+
chr1	158711730	-
chr1	159924921	+
chr1	160219173	-
chr1	160974975	+
chr1	162016484	+
chr1	161990222	-
chr1	161816111	-
chr1	161987301	-
chr1	162916550	-
chr1	163024301	-
chr1	163954007	-
chr1	163702992	-
chr1	164437295	+
chr1	163917099	+
chr1	165137852	-
chr1	165329500	-
chr1	165576772	+
chr1	165871152	+
chr1	165867435	+
chr1	165865153	-
chr1	165862111	+
chr1	166974022	-
chr1	167226083	-
chr1	167372383	-
chr1	168153868	-
chr1	168119363	-
chr1	170704456	-
chr1	170327213	-
chr1	170682788	+
chr1	170317495	-
chr1	169972306	-
chr1	171585315	+
chr1	171464592	+
chr1	171173263	-
chr1	171705256	+
chr1	172122331	+
chr1	172374084	+
chr1	172498876	+
chr1	172223507	-
chr1	173920402	-
chr1	173274460	-
chr1	174822728	+
chr1	174833784	-
chr1	174248448	+
chr1	175660852	+
chr1	175911395	+
chr1	175815732	+
chr1	177020431	+
chr1	177753304	+
chr1	178048290	+
chr1	178932856	+
chr1	179627472	+
chr1	180165601	+
chr1	180989555	-
chr1	181093422	-
chr1	180754203	+
chr1	182313101	-
chr1	181904444	-
chr1	182606525	+
chr1	182895653	+
chr1	182632351	+
chr1	183086263	-
chr1	185357768	+
chr1	184896423	-
chr1	185286745	+
chr1	185468760	+
chr1	187048406	-
chr1	187135292	-
chr1	187351428	+
chr1	188971097	-
chr1	189207929	-
chr1	189640613	-
chr1	191784256	+
chr1	190947645	-
chr1	191351980	-
chr1	191108942	+
chr1	192512827	-
chr1	192510157	+
chr1	191997202	-
chr1	193343877	+
chr1	193175503	-
chr1	194816867	+
chr1	195136810	-
chr1	4343506	-
chr1	4490927	-
chr1	4773199	-
chr1	4846734	+
chr1	4897908	+
chr1	5606132	+
chr1	5913706	-
chr1	6276103	+
chr1	6394730	+
chr1	7173627	+
chr1	9547454	+
chr1	9627141	+
chr1	9771255	+
chr1	9723195	-
chr1	9942469	-
chr1	9940953	+
chr1	9942024	-
chr1	9968625	-
chr1	10024599	-
chr1	9995062	-
chr1	12673089	+
chr1	13113427	-
chr1	13564701	-
chr1	13701722	+
chr1	13785684	-
chr1	14753345	-
chr1	14872647	-
chr1	15843428	+
chr1	16065978	-
chr1	16101295	-
chr1	16568673	-
chr1	16540787	-
chr1	16678274	+
chr1	16709604	+
chr1	16662277	+
chr1	17164269	+
chr1	17630938	+
chr1	17766206	+
chr1	18115190	-
chr1	18250977	-
chr1	18236472	-
chr1	18260523	-
chr1	19238733	+
chr1	20392299	+
chr1	20679081	+
chr1	20682886	+
chr1	20777145	-
chr1	20803013	-
chr1	20734495	+
chr1	20938755	+
chr1	20888649	-
chr1	21001396	-
chr1	21230166	+
chr1	21265558	+
chr1	21285245	-
chr1	21352198	+
chr1	21386383	+
chr1	21369742	+
chr1	23100473	-
chr1	23291783	+
chr1	23272338	+
chr1	23366423	-
chr1	23847857	+
chr1	23995938	-
chr1	24010757	-
chr1	24766300	+
chr1	25276403	-
chr1	26681800	-
chr1	28776121	-
chr1	30802341	-
chr1	30941591	-
chr1	30940302	-
chr1	31224286	+
chr1	31268060	+
chr1	32543545	-
chr1	32519562	-
chr1	33670711	+
chr1	33761752	-
chr1	33745483	-
chr1	33742563	+
chr1	33835898	-
chr1	33852051	-
chr1	34183902	+
chr1	34433120	-
chr1	34436669	-
chr1	34445746	+
chr1	34590943	+
chr1	34544310	+
chr1	34552330	-
chr1	34503061	+
chr1	34633534	-
chr1	34813217	-
chr1	34812753	+
chr1	36106445	+
chr1	36264601	-
chr1	36324028	+
chr1	36335729	-
chr1	36422109	+
chr1	36538172	-
chr1	36528236	+
chr1	36530533	-
chr1	36508775	+
chr1	36548639	-
chr1	36599970	-
chr1	36693387	+
chr1	36782815	+
chr1	36757959	+
chr1	37439123	+
chr1	37417084	-
chr1	37404438	+
chr1	37876297	+
chr1	37754775	-
chr1	37946737	-
chr1	37898332	+
chr1	37983866	-
chr1	37905922	-
chr1	38052785	-
chr1	38863872	-
chr1	38997235	+
chr1	38950275	+
chr1	39371909	+
chr1	39548746	-
chr1	39546876	+
chr1	39551295	-
chr1	39618405	-
chr1	39804140	-
chr1	40076211	-
chr1	40365470	+
chr1	40491579	+
chr1	40500853	+
chr1	40448361	+
chr1	40491577	+
chr1	40465413	+
chr1	40549296	+
chr1	40630730	+
chr1	40772039	-
chr1	40855266	+
chr1	41167559	-
chr1	42703175	+
chr1	42648199	-
chr1	42700208	+
chr1	43115945	+
chr1	43047268	-
chr1	43123073	-
chr1	43742563	+
chr1	44002970	+
chr1	44009407	-
chr1	44086616	-
chr1	44106545	-
chr1	44144770	+
chr1	44204069	-
chr1	44739674	-
chr1	45349705	+
chr1	45823612	+
chr1	45908069	-
chr1	46020414	-
chr1	46807543	-
chr1	51302959	+
chr1	51469487	-
chr1	52161864	+
chr1	52185280	-
chr1	52455848	-
chr1	52651918	+
chr1	52789419	-
chr1	52925126	-
chr1	52920859	+
chr1	53068078	+
chr1	53158576	-
chr1	53324063	+
chr1	53310244	+
chr1	53755511	-
chr1	54397580	-
chr1	54985169	-
chr1	55077833	-
chr1	55091316	+
chr1	55154898	+
chr1	55072701	+
chr1	55240057	+
chr1	56636050	-
chr1	56975195	+
chr1	57200644	-
chr1	57388243	-
chr1	57385421	+
chr1	57393320	-
chr1	57359221	-
chr1	57955100	-
chr1	58026276	+
chr1	58025896	+
chr1	58268595	+
chr1	58430992	-
chr1	58433786	-
chr1	58406547	+
chr1	58411987	-
chr1	58462770	-
chr1	58522805	-
chr1	58655830	+
chr1	58658119	-
chr1	58847502	+
chr1	58900449	-
chr1	59050505	-
chr1	59120934	-
chr1	59162755	-
chr1	59191622	-
chr1	59352368	+
chr1	59486954	+
chr1	59634508	+
chr1	59639433	-
chr1	59704869	+
chr1	59692009	+
chr1	59711509	+
chr1	59985347	+
chr1	60076867	-
chr1	60151033	+
chr1	60387386	+
chr1	60773358	+
chr1	60915829	+
chr1	61000320	+
chr1	61395903	+
chr1	62790917	-
chr1	63047800	-
chr1	63158294	+
chr1	63182690	-
chr1	63179134	+
chr1	63180485	+
chr1	63622850	-
chr1	63753384	+
chr1	63754908	-
chr1	63968998	+
chr1	63980972	-
chr1	64604547	+
chr1	64606479	-
chr1	64730557	-
chr1	64679868	-
chr1	64725641	+
chr1	65107312	-
chr1	65100388	-
chr1	65013085	-
chr1	65048556	-
chr1	65061837	-
chr1	65071524	-
chr1	65080226	-
chr1	65158615	-
chr1	65389243	+
chr1	65928303	+
chr1	66719242	-
chr1	66924295	-
chr1	67000516	-
chr1	67230447	+
chr1	71585472	-
chr1	71662842	+
chr1	71891203	+
chr1	71958997	-
chr1	72159232	-
chr1	72259172	-
chr1	72302994	+
chr1	72642979	-
chr1	72713812	+
chr1	72852470	+
chr1	72858064	-
chr1	73025507	+
chr1	73015074	-
chr1	74148229	+
chr1	74161245	+
chr1	74148222	+
chr1	74288246	-
chr1	74279839	-
chr1	74268212	+
chr1	74279588	+
chr1	74287452	+
chr1	74191785	-
chr1	74397284	+
chr1	74394393	+
chr1	74386050	+
chr1	74435559	+
chr1	74369320	+
chr1	74565976	+
chr1	74530841	+
chr1	74592442	+
chr1	74593751	-
chr1	74636892	+
chr1	74697972	+
chr1	74785318	+
chr1	74804174	+
chr1	74738921	-
chr1	74737889	+
chr1	74889943	-
chr1	74945317	-
chr1	74881508	-
chr1	74857731	+
chr1	74900657	-
chr1	74902079	-
chr1	75125541	-
chr1	75171625	+
chr1	75199384	+
chr1	75220094	-
chr1	75214973	-
chr1	75215605	+
chr1	75198234	-
chr1	75147908	+
chr1	75135214	-
chr1	75195537	+
chr1	75171640	-
chr1	75180865	-
chr1	75308564	-
chr1	75245691	+
chr1	75247040	-
chr1	75272201	-
chr1	75443175	+
chr1	75432303	+
chr1	75485692	+
chr1	75432305	+
chr1	75368209	-
chr1	75404564	+
chr1	75474339	+
chr1	75474568	-
chr1	75559430	+
chr1	75510353	+
chr1	75537334	+
chr1	76502027	+
chr1	78417957	-
chr1	78424744	-
chr1	78707742	+
chr1	78667600	+
chr1	78820024	+
chr1	79434668	-
chr1	79606875	-
chr1	79702261	-
chr1	79726402	-
chr1	79781444	+
chr1	80198698	-
chr1	80266817	-
chr1	80475659	+
chr1	82233104	-
chr1	82752388	+
chr1	82756648	-
chr1	82896274	+
chr1	83012522	-
chr1	83210571	+
chr1	83119166	+
chr1	84695914	+
chr1	84900485	+
chr1	85088138	-
chr1	85213761	+
chr1	85246343	-
chr1	85709447	+
chr1	85645035	+
chr1	85851576	+
chr1	85908697	+
chr1	85931755	+
chr1	85939536	-
chr1	86027177	+
chr1	86029957	+
chr1	86024668	+
chr1	86055455	+
chr1	86099036	-
chr1	86344718	-
chr1	86356259	-
chr1	86367963	+
chr1	86351169	-
chr1	86307304	+
chr1	86386324	-
chr1	86428048	+
chr1	86530697	+
chr1	86543014	-
chr1	86606499	+
chr1	86666292	-
chr1	87086690	-
chr1	87127911	+
chr1	87098001	-
chr1	87147654	-
chr1	87240487	+
chr1	87200069	+
chr1	87188403	+
chr1	87211834	+
chr1	87228857	+
chr1	87386283	-
chr1	87475458	+
chr1	87597839	+
chr1	87792427	+
chr1	87784817	+
chr1	87944488	+
chr1	88204731	-
chr1	88264827	-
chr1	88262288	+
chr1	88263112	-
chr1	88258855	-
chr1	88426437	+
chr1	88499870	-
chr1	88562165	+
chr1	88698225	-
chr1	88755732	+
chr1	89022209	+
chr1	89676506	-
chr1	89927961	-
chr1	89952677	-
chr1	90215721	+
chr1	90613340	+
chr1	90951141	+
chr1	90954011	+
chr1	91206789	+
chr1	91225195	+
chr1	91170794	+
chr1	91286024	+
chr1	91321079	+
chr1	91348302	+
chr1	91374216	+
chr1	91415981	-
chr1	91404878	-
chr1	91411482	-
chr1	91375830	-
chr1	91529306	+
chr1	91559589	+
chr1	91848026	+
chr1	92479680	-
chr1	92511047	-
chr1	92439718	-
chr1	92490817	-
chr1	92637144	-
chr1	92644217	-
chr1	92574205	+
chr1	92608806	+
chr1	92597491	+
chr1	92589296	+
chr1	92621000	+
chr1	92850442	+
chr1	92908619	+
chr1	92860195	+
chr1	92870128	-
chr1	92920584	+
chr1	92947947	+
chr1	92933542	-
chr1	92986390	+
chr1	93012268	+
chr1	93151354	-
chr1	93145420	+
chr1	93296447	+
chr1	93299210	-
chr1	93404303	+
chr1	93367617	+
chr1	93509731	+
chr1	93620750	-
chr1	93695761	+
chr1	93822099	+
chr1	93800494	-
chr1	93789528	+
chr1	93792575	-
chr1	93876493	+
chr1	93941238	+
chr1	94038304	-
chr1	94028329	+
chr1	94011538	+
chr1	94802471	+
chr1	95335283	+
chr1	95587681	-
chr1	95627242	-
chr1	95701183	-
chr1	95990658	-
chr1	96612056	-
chr1	97706045	-
chr1	98144654	+
chr1	101175201	+
chr1	105276916	-
chr1	105755130	+
chr1	105847980	+
chr1	106034078	+
chr1	106720409	-
chr1	106711773	-
chr1	106770787	-
chr1	106883347	+
chr1	107045586	-
chr1	107001194	+
chr1	107078192	-
chr1	107153960	-
chr1	107271200	-
chr1	107380474	+
chr1	107452688	+
chr1	107549270	+
chr1	107525599	+
chr1	107608977	+
chr1	107606149	+
chr1	107950946	+
chr1	110889194	-
chr1	111858701	-
chr1	118333830	+
chr1	118298517	-
chr1	118458668	-
chr1	118685167	+
chr1	119415464	-
chr1	119470304	-
chr1	119528982	+
chr1	119545032	-
chr1	119594823	-
chr1	119907898	-
chr1	120067376	-
chr1	120188188	+
chr1	120113279	-
chr1	120226415	-
chr1	120343173	+
chr1	120474537	-
chr1	120607990	+
chr1	121304352	-
chr1	121553834	-
chr1	121509772	-
chr1	125392904	-
chr1	125872041	-
chr1	127753616	-
chr1	127767563	+
chr1	127815270	-
chr1	128202429	+
chr1	128279376	+
chr1	128412117	-
chr1	128331590	-
chr1	128363706	-
chr1	128588198	-
chr1	130439029	-
chr1	130635920	-
chr1	130576705	-
chr1	130689042	-
chr1	130692254	-
chr1	130744621	+
chr1	130722056	+
chr1	130697016	-
chr1	130880789	+
chr1	130852248	+
chr1	130907191	-
chr1	130882073	-
chr1	130932655	-
chr1	131024969	+
chr1	131173470	+
chr1	131128440	-
chr1	131172233	+
chr1	131254601	-
chr1	131539871	+
chr1	131675506	+
chr1	131611999	+
chr1	131713463	+
chr1	131770404	+
chr1	131848863	+
chr1	131818114	+
chr1	131936320	+
chr1	131872888	+
chr1	131982971	+
chr1	132026620	-
chr1	132036782	-
chr1	132025683	+
chr1	132198183	+
chr1	132333487	+
chr1	132307356	+
chr1	132505664	+
chr1	132508638	+
chr1	132466958	+
chr1	132732825	+
chr1	132989844	-
chr1	133139799	+
chr1	133108687	+
chr1	133249851	-
chr1	133360322	+
chr1	133323025	+
chr1	133329721	+
chr1	133360318	+
chr1	133382299	-
chr1	133380318	+
chr1	133603870	-
chr1	133619870	-
chr1	133655878	-
chr1	133679028	-
chr1	133702673	-
chr1	133900833	-
chr1	133897193	-
chr1	133910303	-
chr1	134048276	+
chr1	134074864	-
chr1	134151435	+
chr1	134201231	+
chr1	134190030	+
chr1	134292547	+
chr1	134296782	-
chr1	134432340	+
chr1	134390982	+
chr1	134411737	+
chr1	134540944	-
chr1	134507883	+
chr1	134779722	-
chr1	134974178	+
chr1	135108497	-
chr1	135253573	-
chr1	135160249	-
chr1	135156267	+
chr1	135371455	-
chr1	135368064	+
chr1	135301534	-
chr1	135752228	+
chr1	135769133	+
chr1	135833340	+
chr1	135810988	+
chr1	135852267	+
chr1	135852260	+
chr1	135871394	-
chr1	136035029	+
chr1	135953577	-
chr1	136051369	+
chr1	136127718	-
chr1	136119821	+
chr1	136178013	+
chr1	136213521	-
chr1	136258913	-
chr1	136411915	-
chr1	136440219	+
chr1	136531510	+
chr1	136630390	+
chr1	136690804	+
chr1	136843583	-
chr1	137966717	+
chr1	137966540	+
chr1	138825185	-
chr1	138851978	-
chr1	138830943	-
chr1	139402851	+
chr1	139453006	+
chr1	139523755	+
chr1	139547063	-
chr1	143649936	+
chr1	143750790	-
chr1	143749677	+
chr1	143999337	-
chr1	144138666	-
chr1	144244668	-
chr1	144752840	-
chr1	150108011	+
chr1	150333905	+
chr1	150361310	-
chr1	150449934	+
chr1	150449411	-
chr1	151144094	+
chr1	151364444	+
chr1	151356797	+
chr1	151469405	-
chr1	151458182	+
chr1	152370735	-
chr1	152775579	+
chr1	152757543	+
chr1	152836994	-
chr1	153122755	-
chr1	153404185	-
chr1	153452573	+
chr1	153503015	-
chr1	153697664	+
chr1	153745467	+
chr1	153721239	-
chr1	153764220	+
chr1	153779386	-
chr1	153849541	-
chr1	153876870	+
chr1	153909713	+
chr1	153893059	+
chr1	154241520	-
chr1	154205673	+
chr1	155096366	-
chr1	155127877	-
chr1	155572286	+
chr1	155778154	-
chr1	155844963	-
chr1	156004598	-
chr1	156068858	+
chr1	156053735	+
chr1	156255295	-
chr1	156328034	+
chr1	156428107	-
chr1	156653616	-
chr1	156678570	-
chr1	156861078	+
chr1	157099147	-
chr1	157488732	+
chr1	158505732	+
chr1	159340422	+
chr1	159340423	+
chr1	160072781	+
chr1	160085031	-
chr1	160074734	-
chr1	160078585	+
chr1	160202366	-
chr1	160201185	+
chr1	160576667	-
chr1	161037442	+
chr1	161017755	-
chr1	161038536	+
chr1	161086342	+
chr1	161038155	+
chr1	161003013	+
chr1	161040612	-
chr1	161156842	-
chr1	161170506	+
chr1	161088377	-
chr1	161240111	-
chr1	161418205	+
chr1	161505289	+
chr1	161780691	-
chr1	161942088	-
chr1	161973434	+
chr1	162217922	+
chr1	162223476	+
chr1	162225549	+
chr1	162599077	+
chr1	162649693	+
chr1	162533671	-
chr1	162647242	-
chr1	162671784	-
chr1	162829560	-
chr1	162875046	-
chr1	162793882	-
chr1	162953799	-
chr1	163245118	-
chr1	163255276	-
chr1	163384908	-
chr1	163955125	+
chr1	164057676	+
chr1	164080784	+
chr1	163997243	+
chr1	164148575	-
chr1	164150025	+
chr1	164220273	+
chr1	164265384	+
chr1	164289799	-
chr1	164349434	+
chr1	164287846	+
chr1	164437098	-
chr1	164871437	+
chr1	164824265	+
chr1	164931647	-
chr1	165066616	-
chr1	165212285	-
chr1	165174340	-
chr1	165321850	+
chr1	165481213	+
chr1	165592180	-
chr1	165775303	+
chr1	166098147	-
chr1	166166509	+
chr1	166201384	-
chr1	166316831	+
chr1	166393611	-
chr1	166393619	+
chr1	166483612	-
chr1	166662054	-
chr1	166628970	-
chr1	167091301	+
chr1	167368529	+
chr1	167333977	+
chr1	167445674	-
chr1	167639622	+
chr1	169497933	-
chr1	169693525	+
chr1	169741476	-
chr1	169972395	+
chr1	169949536	-
chr1	169934652	+
chr1	170142002	-
chr1	170199255	-
chr1	170251586	+
chr1	170298192	-
chr1	170285661	+
chr1	170312124	+
chr1	170874187	-
chr1	170907272	-
chr1	171029760	+
chr1	170960558	-
chr1	171161122	+
chr1	171051168	-
chr1	171126966	+
chr1	171129156	-
chr1	171229571	-
chr1	171226378	+
chr1	171218844	+
chr1	171276894	+
chr1	171281952	-
chr1	171288563	-
chr1	171259921	+
chr1	171276991	-
chr1	171234859	-
chr1	171217802	-
chr1	171358169	+
chr1	171388286	+
chr1	171418741	+
chr1	171342500	+
chr1	171420351	+
chr1	171342236	-
chr1	171358448	-
chr1	171410238	+
chr1	171504749	+
chr1	171518123	-
chr1	171632402	-
chr1	171588612	-
chr1	171801183	+
chr1	171890717	+
chr1	171855096	+
chr1	171943867	+
chr1	172004370	-
chr1	172052291	-
chr1	172066012	-
chr1	172136496	+
chr1	172209893	-
chr1	172196728	-
chr1	172196392	+
chr1	172271708	-
chr1	172321032	-
chr1	172319834	+
chr1	172478408	+
chr1	172384098	+
chr1	172563716	+
chr1	172545869	+
chr1	172581376	-
chr1	172596639	-
chr1	172541619	-
chr1	172507374	+
chr1	172699965	+
chr1	172630768	-
chr1	172893960	-
chr1	172957816	+
chr1	173130282	-
chr1	173271136	+
chr1	173221270	-
chr1	173216639	+
chr1	173183441	-
chr1	173204298	+
chr1	173334253	-
chr1	173331885	-
chr1	173521310	-
chr1	173466035	+
chr1	173647927	+
chr1	173591956	-
chr1	173747293	-
chr1	173698391	+
chr1	173723427	-
chr1	173857219	-
chr1	173896354	-
chr1	173962568	-
chr1	174051312	+
chr1	174042935	+
chr1	174011997	-
chr1	174152529	+
chr1	174089979	+
chr1	174137692	+
chr1	174100406	+
chr1	174070252	+
chr1	174100409	+
chr1	174159766	+
chr1	174117090	-
chr1	174249888	-
chr1	174369847	+
chr1	174449601	+
chr1	174392054	+
chr1	174431383	+
chr1	174332876	+
chr1	175601377	-
chr1	175682237	-
chr1	175662427	-
chr1	176772324	-
chr1	176733652	-
chr1	176834623	-
chr1	177450763	+
chr1	177641541	-
chr1	177763177	-
chr1	178252596	+
chr1	178328299	-
chr1	178322692	+
chr1	178483248	+
chr1	179528055	-
chr1	179687183	+
chr1	179744903	-
chr1	180165237	-
chr1	180326968	-
chr1	180227003	-
chr1	180432372	-
chr1	180601253	+
chr1	180690686	+
chr1	180693047	-
chr1	180681625	+
chr1	180802567	-
chr1	180868113	+
chr1	180938400	+
chr1	180908087	+
chr1	180975103	+
chr1	180899101	+
chr1	181060666	+
chr1	181168993	+
chr1	181173225	-
chr1	181509632	-
chr1	181815314	-
chr1	182132414	+
chr1	182157177	-
chr1	182303288	+
chr1	182275769	-
chr1	182467258	-
chr1	182747125	-
chr1	182976043	+
chr1	183324500	+
chr1	183276341	-
chr1	183326235	-
chr1	183437052	+
chr1	183410205	+
chr1	184075635	+
chr1	184033031	-
chr1	184718988	+
chr1	184727144	-
chr1	184786766	-
chr1	184813067	-
chr1	184822406	-
chr1	184871925	-
chr1	185313384	+
chr1	185313690	+
chr1	185286661	-
chr1	185243042	+
chr1	185243037	+
chr1	185428354	+
chr1	185447115	-
chr1	185429356	-
chr1	185498013	+
chr1	186087731	-
chr1	186721086	-
chr1	186970626	+
chr1	187127851	+
chr1	188006575	-
chr1	189880491	-
chr1	190121776	-
chr1	190946490	+
chr1	191045829	-
chr1	191005831	-
chr1	191042940	+
chr1	191029780	+
chr1	191084557	+
chr1	191170296	-
chr1	191162583	-
chr1	191352924	+
chr1	191306796	-
chr1	191537364	-
chr1	191621690	+
chr1	191833048	+
chr1	191988281	+
chr1	191998553	-
chr1	191894071	-
chr1	191913246	+
chr1	192100461	-
chr1	192151024	+
chr1	192842738	+
chr1	192844487	-
chr1	193172034	+
chr1	193177831	+
chr1	193104402	-
chr1	193272159	-
chr1	193221640	-
chr1	193346345	-
chr1	193507462	-
chr1	194212186	-
chr1	194961291	+
chr1	194955758	-
chr1	195037633	+
chr1	195041899	-
chr1	195037119	+
chr1	195103787	-
chr2	50433966	+
chr2	50364999	+
chr2	40596772	-
chr2	92364665	+
chr2	150934518	-
chr2	6321610	+
chr2	3227808	+
chr2	4614042	+
chr2	6539698	-
chr2	10511771	+
chr2	14987907	+
chr2	10595252	+
chr2	11471430	-
chr2	23114511	+
chr2	18842255	-
chr2	30400475	-
chr2	29524787	+
chr2	26209129	-
chr2	34624949	+
chr2	35730993	+
chr2	38723373	-
chr2	44387622	+
chr2	44983633	-
chr2	49317068	+
chr2	55117743	+
chr2	52428319	-
chr2	55595524	+
chr2	64912481	-
chr2	59846148	+
chr2	60751952	-
chr2	62702945	-
chr2	69193894	-
chr2	71274294	-
chr2	72389838	+
chr2	70429194	+
